squad_id,cliente,account,arr,auditado,auditado_flag,churn_realizado,cidade,coordenador,criterio_mql,criterio_sql,csat_atendimento,csat_campanhas,csat_copy,csat_design,csat_prazo,csat_resultados,customer_care_status,data_atualizacao,data_inicio_contrato,data_vencimento_contrato,deadline_plano,drive_cliente,entregas_prazo,entregas_qualidade,fee,flag_calculada,flag_media,google_media_plan,gt,health_medio,justificativa_atrasos,justificativa_mql,justificativa_qualidade,justificativa_relacionamento,justificativa_resultado,kr1,kr2,kr3,last_csat_matriz,link_cac_mapeado,link_contrato,link_ekyte,link_growthpack,link_loop,link_pic,link_replanejamento,lt,meta_media_plan,meta_mql,mhs,modalidade_vendas,nota_atrasos,nota_mql,nota_qualidade,nota_relacionamento,nota_resultado,nps,objetivo_smart,pacing_kr1,pacing_kr2,pacing_kr3,plano_acao,pontuacao_ponderada,realizado_kr1,realizado_kr2,realizado_kr3,relacionamento,replanejamentos_q3,resultados,resumo_historico,saldo_conta_google,saldo_conta_meta,segment,start_plano,step,tem_loop_aberto,tier,total_media_plan
romans,BLASTEC,Bruna Ferreira Alves,,Não,,Não,"Palmares do Sul, RS",Giullio Cesar da Silva Barbosa,,,,,,,,,,2026-08-12,2026-03-24,2026-09-24,,,,,4621.0,,🔴 DANGER,0.0,Lilian Detoni,,"3 tarefas ativas vencidas na workspace, até 29 dias de atraso.",Sem número novo de MQL/funil; check-in comercial de 12/08 focou em diversificação de portfólio (novo produto de redução de custos energéticos) mantendo subestações como carro-chefe.,Sem pedido de refação; lead recorrente desqualificado bloqueado nas campanhas para evitar desperdício de verba.,Check-in comercial produtivo em 12/08; decisões alinhadas sobre portfólio e segmentação por afinidade.,Sem dado novo de faturamento; diversificação de portfólio discutida como caminho para acelerar vendas.,"Ampliar a base de leads para 16/mês (45% acima do teto atual). Investindo 3.000,00 de verba de mídia ao mês.",12 MQLs/mês e CPMQL ≤ R$200,"Gerar 4 SQLs por mês
Taxa SQL → Venda ≥ 33% mês",2026-06-06,,https://app.pipefy.com/open-cards/1323411797,,Blastec  | GrowthPack V26 (Inside Sales),https://docs.google.com/spreadsheets/d/1M_M0TeSW5Ttb8zYnd9puKuHE509-kJqyh9P1wpY34a8/edit?gid=981001567#gid=981001567,,,4,3000.0,,,,1.0,3.0,3.0,3.0,3.0,,Gerar 4 SQLs ao mês.,"6,25%","8,33%","0,00%",,,1,1,0,,,"5 avaliações válidas. Performance de mídia melhorou consistentemente ao longo do mês (CPL caiu de R$300 para R$82), culminando no fechamento de upsell de social media em 22/07. Novo check-in em 05/08 trouxe replanejamento estratégico (funil, pilares de conteúdo, NPS). Atrasos seguem críticos no Ekyte (4 tarefas, até 23 dias). Tendência: estável/comercial melhorando, operacional piorando | flag histórica: vermelha (por atrasos) | confiança alta.","7 avaliações válidas. Venda de US$250k fechada no período (lead de janeiro), check-in comercial de 12/08 trouxe decisão de diversificação de portfólio. Atraso crítico no Ekyte segue sem solução (29 dias). Tendência: comercial estável/positivo, operacional persistente | flag histórica: vermelha (por atrasos) | confiança alta.",0.0,449.19,,,V1,,,3000.0
romans,Optus Tecnologia,Bruna Ferreira Alves,,Não,,Não,"Sinop, MT",Giullio Cesar da Silva Barbosa,,,5.0,4.0,3.0,3.0,5.0,4.0,Antecipação,2026-08-12,2026-04-15,2026-04-15,2026-07-17,,,,9110.76,,🔴 DANGER,2000.0,Lilian Detoni,,"2 tarefas ativas vencidas na workspace, uma com 35 dias de atraso.",Sem número novo de geração de demanda no check-in de 12/08; foco foi pagamento e comercial.,Sem entrega submetida à avaliação do cliente no período.,"Segunda reunião produtiva seguida; pagamento via cartão regularizado, decisão real de negócio (contratar vendedor comercial em vez de SDR), cronograma social aprovado. Já não é mais retomada isolada.",Nenhum resultado apurado ou reportado.,10 Sqls/m,38 MQLs/m,59 leads / m,2026-07-19,17,https://app.pipefy.com/open-cards/1335402966,"- Trazer Ana e Giovanna para a call com o cliente, no intuito de refazermos a LP e o material de portfólio de produtos.
- Trazer um relatório mais robusto sobre as plavras chaves do Google e anúcios que estamos rodando
- Ir atrás do resultado e repport sobre volumetria de leads. Cliente começou a questionar resultado

https://app.ekyte.com/#/projects/314669/edit",,Gestão de Loop — Optus Tecnologia — 13-07-2026,,,3,1000.0,,Muito desapontado,,1.0,1.0,2.0,3.0,1.0,8.0,2 Vendas de 150k no quarter.,"0,00%","5,26%","20,34%",,,0,2,12,,,0,"2 avaliações válidas seguidas (05/08, 12/08) após retenção de contato. Decisor engajado em duas reuniões consecutivas, com decisões reais de negócio (contratação comercial, pagamento regularizado, criativos aprovados). Atraso crítico no Ekyte persiste (35 dias). Tendência: melhorando (relacionamento), estável (comercial e atrasos) | flag histórica: vermelha | confiança média.",,,,2026-07-13,V1,Sim,,3000.0
romans,Serra Mineira,Bruna Ferreira Alves,,Não,,Não,Minas Gerais,Giullio Cesar da Silva Barbosa,,,,,,,,,,2026-08-07,2026-04-13,2027-04-13,,,,,6482.38,,🔴 DANGER,0.0,Lilian Detoni,,"2 tarefas ativas vencidas na workspace, mas ambas com 22 e 29 dias de atraso — leitura crítica por não se encaixar limpo na régua.","Reunião de 05/08 não trouxe dados de geração de demanda; foco foi processo (combate a fraude, CRM, pedido mínimo).",Sem entrega submetida à avaliação do cliente no período.,"Reunião retomada em 05/08 após 1 mês de ausência total; decisor (Alysson) presente e engajado, vários próximos passos definidos. Ainda não é nota máxima por ser retomada isolada.","Nenhum resultado apurado ou reportado; reunião de 05/08 foi de processo, sem métricas de resultado.",170 MQLs ao mês,"Investir todo o provisionado de mídia no mês (1,500)","Taxa SQL → Venda ≥ 10% (média atual: 6,1%). Previsão 8 contratos ao mês no ticket média de R$ 9.943,14.",2026-06-06,Serra Mineira MC e Breakeven | Padrão,https://app.pipefy.com/open-cards/1333755670,,[Growth Pack 3.0] - Serra Mineira,https://docs.google.com/spreadsheets/d/1KT-GAcQWuup_YXMCIpLVijtSuS5cPPzQ/edit?gid=465578938#gid=465578938,,,3,1500.0,,,,1.0,1.0,2.0,2.0,1.0,,"R$ 42.392,67 de faturamento por mês

Vendas realizadas no ticket médio de R$ 9.536,00","18,82%","440,57%","0,00%",,,32,"340,47",0,,,"1 avaliação válida (05/08, após 4 semanas sem nenhuma reunião). Reunião retomou o contato com decisor engajado: combate a fraudes, necessidade de atualizar CRM, definição de pedido mínimo de R$3.000. Atrasos no Ekyte seguem críticos (2 tarefas, até 29 dias). Tendência: retomando (relacionamento) | flag histórica: vermelha | confiança baixa (1 único dado).","1 avaliação válida (05/08, após 4 semanas sem nenhuma reunião). Reunião retomou o contato com decisor engajado: combate a fraudes, necessidade de atualizar CRM, definição de pedido mínimo de R$3.000. Atrasos no Ekyte seguem críticos (2 tarefas, até 29 dias). Tendência: retomando (relacionamento) | flag histórica: vermelha | confiança baixa (1 único dado).",0.0,1000.0,,,V0,,,1500.0
romans,MIKE RENOVATIONS,Bruna Ferreira Alves,,Não,,Não,"Fort Myers, Florida",Giullio Cesar da Silva Barbosa,,,5.0,2.0,3.0,3.0,3.0,3.0,Aviso Prévio,2026-08-12,2025-07-25,2026-05-21,2026-07-22,,,,8280.0,,🟡 CARE,4500.0,Lilian Detoni,,"1 tarefa ativa vencida na workspace, 5 dias de atraso (melhorou de 11 dias).","Performance semanal do Meta ok; Google Ads segue com problema persistente de impressão/gasto, suporte acionado. Nova frente B2B via Apollo.io definida (ICP: supermercados médio porte, 5-10 lojas).",Sem pedido de refação; ajustes são otimizações técnicas e estratégicas.,Cliente ativo e engajado na nova estratégia B2B/ABM; reunião colaborativa.,Sem dado novo de faturamento; expansão estratégica (B2B) em andamento.,MQLS por mês 5,Taxa MQL → SQL ≥ 80%,"Reduzir o custo de Lead  para $350,00",2026-07-20,"40,00%",https://app.pipefy.com/open-cards/1182509958,https://app.ekyte.com/#/projects/315447/edit,Mike Renovations | GrowthPack V26,Gestão de Loop — Mike Renovations — 15-07-2026,,,12,1500.0,,Pouco Desapontado,,2.0,2.0,3.0,3.0,2.0,1.0,3 SQLS por mês,"0,00%",#VALUE!,"135,08%",,,0,0,412,,,6,"5 avaliações válidas (08, 15, 22, 29/07, 12/08). Nova frente de negócio B2B via Apollo.io definida, expandindo canais de aquisição. Google Ads segue com problema técnico não resolvido. Ekyte melhorou (11→5 dias). Tendência: melhorando (estratégia e operacional), estável (resultado) | flag histórica: amarela | confiança alta.",,,,2026-07-15,V2,Sim,,6000.0
romans,PASTELARIA DA ESTAÇÃO,Bruna Ferreira Alves,2000000.0,Não,,Não,"São Paulo, Capital",Giullio Cesar da Silva Barbosa,,,,,,,,,Saudável,2026-08-12,2026-07-31,2027-07-31,,,,,5332.27,,🔴 DANGER,,Lilian Detoni,,"3 tarefas ativas vencidas na workspace, até 6 dias de atraso (piorou de 1 tarefa).","Ainda sem campanha ativa no 99 Food; SLA formalizado com critérios claros de lead qualificado (raio de entrega, pedido mínimo R$20-25).","Infraestrutura resolvida, cardápio físico em fase final; SLA formalizado incluindo regra de aprovação automática em 24h.",Cliente (Helton) presente e colaborativo; campanha 99 Food com fluxo para WhatsApp planejada para subir no dia seguinte.,Sem meta de Resultado pactuada — nota fixada em 3 até definição formal.,,,,,,https://app.pipefy.com/open-cards/1420734893,,,,,,0,,,,PDV,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,5,"3 avaliações válidas (31/07 kickoff, 05/08, 12/08). Infraestrutura e SLA formalizados, mas Ekyte piorou (1→3 tarefas vencidas) — flag cai de amarela para vermelha apesar do avanço operacional. Campanha real (99 Food/WhatsApp) prevista para começar a rodar amanhã. Tendência: melhorando (setup), piorando (atrasos) | flag histórica: amarela até 07/08, vermelha em 12/08 | confiança média.",,,Alimentício,,V0,Não,SMALL,2000.0
romans,RENOVAÚLTIL,Bruna Ferreira Alves,5000000.0,Não,,Não,"Campo Largo, Paraná",Giullio Cesar da Silva Barbosa,,,,,,,,,Saudável,2026-08-12,2026-08-19,2027-08-19,,,,,4017.59,,🔴 DANGER,,Lilian Detoni,,"3 tarefas ativas vencidas na workspace, até 5 dias de atraso (piorou de 1 tarefa).",Ainda sem campanha ativa; verba inicial de R$3.000/mês definida (Google + Meta) mas não rodando ainda.,"Diagnóstico técnico sério do site (rastreamento falho, lentidão) recebido bem pela cliente; decisão de possível reconstrução do site.","Cliente (Maiara) segue extremamente aberta e colaborativa; decisões estratégicas (autonomia do site, alocação de verba) alinhadas em conjunto.",Sem meta de Resultado pactuada — nota fixada em 3 até definição formal.,,,,,,https://app.pipefy.com/open-cards/1417973365,,,,,,#NUM!,,,,Inside Sales,1.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,5,"4 avaliações válidas (28/07 kickoff, 05/08, 06/08, 12/08). Diagnóstico técnico revelou problemas sérios no site atual (rastreamento, velocidade), motivando possível reconstrução; verba de mídia definida mas ainda não ativa. Ekyte piorou (1→3 tarefas vencidas) — flag cai de amarela para vermelha. Tendência: estratégia avançando, execução de mídia ainda pendente | flag histórica: amarela até 07/08, vermelha em 12/08 | confiança média.",,,Indústria,,V1,Não,SMALL,
romans,PSG PERICIA EM ENGENHARIA,Bruna Ferreira Alves,,Não,,Não,,Giullio Cesar da Silva Barbosa,,,,,,,,,,2026-08-07,2026-08-03,2027-08-03,,,,,4621.3,,,,Lilian Detoni,,,,,,,,,,,,https://app.pipefy.com/open-cards/1423730436,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
legacy,POLIPISO DO BRASIL LTDA,Andrius,96000000.0,Não,Não,Não,"Distrito Industrial, Descalvado",Cadu,SLA-Marketing-Vendas-Polipiso-v2.0,SLA-Marketing-Vendas-Polipiso-v2.0,,,,,,,Saudável,2026-08-10,2024-01-22,,,250. Polipiso,,,4500.0,,🔴 VERMELHO,1000.0,Felipe,,"1 tarefa ativa vencida na workspace, 7 dias de atraso, sem tag Aguardando Aprovação.","Nenhum dado de MQL apresentado nesta semana; check-in de 07/08 (R.O.P.R.E) confirmado com cliente presente, mas sem transcrição disponível.",Sem evidência de qualidade nesta semana (sem transcrição do check-in).,"Reunião confirmada com cliente presente (rafaela@, jose.augusto@, vendas1@polipiso.com.br), mas sem conteúdo disponível para avaliar condução estratégica.",Sem dado de venda/faturamento apresentado nesta semana.,,,,,MC e Breakeven | Polipiso,Link do Contrato,eKyte,Polipiso | GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,30,4000.0,,,Inside Sales,1.0,2.0,2.0,2.0,1.0,,,,,,,49.0,,,,,Pendente,,Atualização semanal (03-07/08). 1 reunião confirmada (07/08) sem transcrição disponível — mesmo padrão já visto em julho (anexo do calendário não gera notas para este cliente). Tendência: indeterminada (falta evidência) | confiança: baixa.,,,Indústria,,V2,Não,LARGE,5000.0
legacy,SLEEP HOUSE,Andrius,2000000.0,Não,Não,Não,"Americana, Piracicaba",Cadu,SLA de Marketing e Vendas — Sleep House Americana e Piracicaba,SLA de Marketing e Vendas — Sleep House Americana e Piracicaba,,,,,,,Antecipação,2026-08-10,2026-05-11,,2026-07-24,684. SLEEP HOUSE,,,12187.3,,🟡 AMARELO,1000.0,Felipe,,"1 tarefa ativa vencida (due 11/08), sem tag Aguardando Aprovação.","Check-in ROPRE (12/08): 32 MQLs em 54 contatos ≈ 59% de taxa de MQL, bem acima do corte de 30%.",Bug de automação disparou mensagens erradas para clientes via Agendor — identificado e corrigido na própria call; sem indício de prejuízo grave relatado.,"Forte condução estratégica: roleta de prêmios, novos combos de precificação, VoIP para follow-up, reforço de time comercial (nova SDR) decididos em conjunto.","R$13.060 faturados + R$27.000 em agendamento pendente no dia 10/30 — no ritmo do cenário 'realista' (R$40k), mas não do 'otimista'/break-even (R$80k); sem ROI de mídia calculado. Nota cautelosa até fechamento do mês.",,,,,MC e Breakeven | Sleep House,Link do Contrato,eKyte,GT precisa criar e atualizar,Gestão de Alerta (Loop),,,3,4500.0,,,Inside Sales,1.0,3.0,2.0,3.0,3.0,,,,,,,73.0,,,,,Link da apresentação,,"2 avaliações válidas (07/08, 12/08). MQL segue forte (59% agora, não apresentado na 1ª medição). Atrasos oscilou (0→1 tarefa vencida). Resultado ainda indefinido (meta de R$80k redefinida na 1ª medição segue em aberto). Tendência: estável/melhorando | flag histórica: 🟠 antecipação → 🟡 amarelo | confiança: média.",,,Varejo,2026-07-17,V1,Sim,SMALL,5500.0
legacy,APOENA,Andrius,,Não,Não,Não,,Cadu,SLA MARKETING E VENDAS - AUDITORIO APOENA,SLA MARKETING E VENDAS - AUDITORIO APOENA,,,,,,,Saudável,2026-08-10,2026-07-08,,,737. AUDITÓRIO APOENA,,,3082.75,,🟡 AMARELO,,Felipe,,"1 tarefa ativa vencida (due 11/08), sem tag Aguardando Aprovação.","CPL de R$54 (vs. projeção de R$23) discutido, mas nenhum número de MQL/SQL/reserva concreto apresentado nesta call. Nota rebaixada por ausência de dado numérico, apesar de MQL/SQL terem sido formalmente definidos na própria reunião.",Sem retrabalho reportado; call de ajuste de estratégia comercial e criativos.,"Forte condução estratégica: segmentação de nichos, pacotes 'Experience' com coffee break, política de sinal (25-30%), rotina de higiene de CRM — tudo desenhado pela V4 nesta call.","Conta em fase inicial (kickoff em 08/07, ~1 mês de operação) sem meta comercial de faturamento pactuada ainda — apenas meta de leads (55-60/mês). Regra CARE aplicada: nota travada em 3.",,,,,,Link do Contrato,eKyte,,Gestão de Alerta (Loop),,,1,,,,Inside Sales,1.0,2.0,3.0,3.0,3.0,,,,,,,70.0,,,,,,,"2 avaliações válidas (05/08, 12/08). MQL segue sem dado numérico concreto nas duas medições, apesar de critérios terem sido formalizados nesta 2ª call — recomendo cobrar número real na próxima rodada. Relacionamento seguiu forte nas duas. Tendência: estável | flag histórica: 🟢 saudável → 🔴 vermelho (MQL=1 trava a flag apesar do resto saudável) | confiança: média.",,,Auditório,,V1,Não,,
legacy,SLEEP HOUSE IPIRANGA,Andrius,9600000.0,Não,Não,Não,Ipiranga - SP,Cadu,Pendente,,,,,,,,Antecipação,2026-08-10,2026-06-23,,2026-07-24,717. SLEEP HOUSE IPIRANGA,,,8425.0,,🟢 VERDE,,Felipe,,Nenhuma tarefa ativa vencida na workspace (verificado via Ekyte).,"Check-in ROPRE (12/08): hit rate lead→venda de 8,54%, muito acima da média histórica de 1,9-3% para o segmento — 199 leads gerados, 17 vendas em 10 dias.","Sem retrabalho ou refação reportado nesta call; ajustes técnicos (Google Ads, criativo) tratados como otimização de rotina, não falha de entrega.","Condução estratégica forte: nova cadência de check-ins (ROPRE), roleta de prêmios, kit cama, precificação e cross-sell discutidos e decididos em conjunto com o cliente.",R$50.000 faturados em 10 dias = 42% do cenário realista (R$120k) já no dia 11/30 — ritmo à frente do pace mensal.,,,,,GT precisa criar e atualizar,Link do Contrato,eKyte,GT precisa criar e atualizar,Gestão de Alerta (Loop),,,1,,,,Inside Sales,3.0,3.0,3.0,3.0,5.0,,,,,,,100.0,,,,,Link da apresentação,,"2 avaliações válidas (07/08, 12/08). Na 1ª medição, MQL e Resultado ficaram em 1 (onboarding, sem meta). Nesta 2ª, virou verde: MQL passou a ter dado forte (hit rate 8,54%) e Resultado ficou à frente do pace (42% do cenário realista no dia 11). Tendência: melhorando (forte) | flag histórica: 🟠 antecipação → 🟢 verde | confiança: alta.",,,Varejo,2026-07-17,V1,Sim,MEDIUM,
legacy,HIPER CHECK,Andrius,3000000.0,Não,Não,Não,Vitória da Conquista,Cadu,SLA (Service Level Agreement) | V4 Company 🤝 Hiper Check,SLA (Service Level Agreement) | V4 Company 🤝 Hiper Check,,,,,,,Antecipação,2026-08-10,2026-04-16,,,666. HIPER CHECK,,,5149.57,,🟡 AMARELO,0.0,Felipe,,"2 tarefas ativas vencidas nesta semana, nenhuma com tag Aguardando Aprovação (verificado via Ekyte) — piora frente à medição anterior (0 tarefas vencidas em 07/08).","Sem taxa/número de MQL discutido nesta semana (pauta foi instabilidade técnica e qualidade de leads de formulário, sem %).",Sem evidência de qualidade nesta semana.,"CRÍTICO: check-in ROPRE de 13/08 consta na agenda mas sem anexo de transcrição gerado — ausência de reunião/transcrição nunca é neutra pela régua. Nota anterior (3, condução estratégica) não pôde ser reavaliada nesta rodada.",Sem número de venda/faturamento apresentado no período.,,,,,MC e Breakeven | Hiper Check,Link do Contrato,eKyte,GT precisa criar e atualizar,Gestão de Alerta (Loop),,,3,3000.0,,,Inside Sales,1.0,2.0,2.0,1.0,5.0,,,,,,,65.0,,,,,Link da apresentação,,"2 avaliações válidas (07/08 completa, 13/08 parcial — só Atrasos e Relacionamento atualizados por falta de transcrição do check-in de 13/08, documento do Gemini não localizado). Atrasos piorou de 3→1. Relacionamento piorou de 3→1 pela ausência de transcrição, não por sinal negativo confirmado do cliente. MQL/Qualidade/Resultado mantidos da medição anterior (07/08) — não confirmados nesta semana. Tendência: indeterminada (dado parcial) | confiança: baixa | pendência: confirmar se o check-in de 13/08 de fato ocorreu.",,,Serviços,,V1,Sim,SMALL,3000.0
legacy,ST1 INTERNET,Andrius,7000000.0,Não,,Sim,São Luís,Cadu,,,,,,,,,Antecipação,2026-07-17,2026-01-30,,,604. ST1 INTERNET,,,5149.57,,,6500.0,Felipe,,FALSE,FALSE,⚫ CRITICAL,,,,,,,[ST1 INTERNET] CAC e Breakeven - LTV.xlsx,Link do Contrato,,ST1 Internet | GrowthPack V26 (Inside Sales),,,,6,5500.0,,,Inside Sales,,,,10.0,,,,,,,,,,,,,Link da apresentação,10,,,,Provedor de internet,,V2,Não,MEDIUM,12000.0
legacy,FAMERTEC,Andrius,1500000.0,Não,Não,Não,Flores da Cunha,Cadu,SLA de Marketing e Vendas – Famertec,SLA de Marketing e Vendas – Famertec,,,,,,,Aviso Prévio,2026-08-10,2026-01-08,,2026-07-24,455. FAMERTEC,,,5500.0,,🔴 VERMELHO,3200.0,Felipe,,"2 tarefas ativas vencidas, incluindo uma tarefa 'Aviso prévio/Churn' vencida em 07/08 — sem tag Aguardando Aprovação.",Sem dado de MQL — transcrição indisponível (anexo do calendário segue preso a um evento de janeiro).,Sem evidência de qualidade nesta semana.,CRÍTICO — confirmado pelo coordenador: cliente está em Aviso Prévio de 60 dias e vai encerrar o contrato.,Sem dado de resultado apresentado.,,,,,MC e Breakeven | Famertec,Link do Contrato,eKyte,[Growth Pack 3.0] - Famertec,Gestão de Alerta (Loop),,,7,500.0,,,Inside Sales,1.0,1.0,2.0,1.0,1.0,,,,,,,35.0,,,,,Link da apresentação,,"Atualização semanal (03-07/08). Aviso Prévio confirmado pelo coordenador — cliente permanecerá ativo por 60 dias antes do encerramento do contrato. Recomendo atualizar também o campo 'Customer Care Status' (hoje como 'Antecipação', desatualizado). Tendência: piorando (encerramento em curso) | confiança: alta.",,,Indústria,2026-07-17,V1,Sim,SMALL,3700.0
legacy,GSOL,Andrius,2400000.0,Não,,Sim,Rio Janeiro,Cadu,,,,,,,,,Saudável,2026-06-22,,,,,,,9797.0,,,1000.0,Felipe,,FALSE,FALSE,⚫ CRITICAL,,,,,,,,,,,,,,1519,5000.0,,,Inside Sales,,,,10.0,,,,,,,,,,,,,,10,,,,SaaS,,V1,Não,SMALL,6000.0
legacy,SUA CASA NA PLANTA,Andrius,25200000.0,Não,,Sim,Passo Fundo,Cadu,https://claude.ai/public/artifacts/74643668-a53f-4a0f-9e78-5dd523520b3d,https://claude.ai/public/artifacts/74643668-a53f-4a0f-9e78-5dd523520b3d,,,,,,,Antecipação,2026-07-24,2026-06-15,,2026-07-24,707. SUA CASA NA PLANTA,,,6273.27,,,0.0,Felipe,,TRUE,TRUE,🔴 DANGER,,,,,,,GT precisa criar e atualizar,Link do Contrato,eKyte,GT precisa criar e atualizar,Gestão de Alerta (Loop),,,1,0.0,,,Inside Sales,,,,20.0,,,,,,,,,,,,,Link da apresentação,0,,,,real state,2026-07-17,V1,Sim,MEDIUM,20000.0
legacy,CONNTA CRÉDITO,Daniel,,Não,Não,Não,São Paulo/SP,Cadu,"Qual o nome da empresa?
Confirmação de empresa parceira Mql","Validação dataprev(Avaliação de credito, margem)",,,,,,,Saudável,2026-07-31,2025-11-29,,,581. CONNTA CRÉDITO,,,7318.81,,🔴 VERMELHO,0.0,Juliano,,"1 tarefa ativa vencida (Implementação de Site, due 29/07), com tag AGUARDANDO APROVAÇÃO.","29 SQLs em 214 conversas iniciadas ≈ 13,5% — usado como proxy de taxa de MQL (call usa os termos MQL/SQL de forma intercambiável); abaixo do corte de 30%.",Sem retrabalho ou reclamação de qualidade reportada nesta call.,"Forte condução estratégica: exceções de política de crédito para portabilidade, roadmap de automação via IA integrada ao banco, formulários nativos no CRM — todas propostas pela V4 e endossadas pelo cliente.","Zero empréstimos concluídos no período (R$543 investidos, 214 conversas, 29 SQLs, 0 fechamentos) — dispara vermelho automático.",,,,,CAC Mapeado | Connta Credito,Link do Contrato,eKyte,Connta Crédito |  GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,8,1500.0,,,Inside Sales,2.0,2.0,3.0,3.0,1.0,,,,,,,65.0,,,,,Link da apresentação,,"2 avaliações válidas (05/08, 12/08). Relacionamento subiu de nota 2 (reunião reativa de handoff) para 3 (proposta estratégica robusta: portabilidade, IA). Resultado seguiu crítico (0 fechamentos nas duas medições). MQL segue sem definição clara entre as equipes (mesmo problema apontado na 1ª medição). Tendência: mista (relacionamento melhora, resultado estagnado) | flag histórica: 🟢 saudável → 🔴 vermelho | confiança: média.",,,Empréstimo consignado,,V1,Não,SMALL,1500.0
legacy,ON SYSTEM,Daniel,,Não,,Sim,São Paulo/SP,Cadu,,,,,,,,,Aviso Prévio,2026-07-24,2026-02-04,,2026-07-24,621. ON SYSTEM,,,6064.16,,,1500.0,Juliano,,FALSE,FALSE,⚫ CRITICAL,,,,,,,,Link do Contrato,eKyte,On System |  GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop) - Onsystem,,,6,1500.0,,,Inside Sales,,,,0.0,,,,,,,,,,,,,Pendente,0,,,,Serviço de pronta-resposta,2026-07-14,V1,Sim,,3000.0
legacy,TUDDO CRED,Daniel,,Não,Não,Não,São Paulo/SP,Cadu,,,,,,,,,Antecipação,2026-07-31,2026-06-01,,2026-07-24,686. TUDDO PAY,,,5855.0,,🔴 VERMELHO,0.0,Juliano,,Nenhuma tarefa ativa vencida na workspace.,"Call desta semana foi inteiramente sobre estruturação de processo de SDR (planilha, treinamento, metas de reunião) — nenhum número de funil de mídia/leads apresentado. Nota rebaixada por ausência de dado, não por indicador ruim confirmado.",Sem retrabalho ou reclamação de qualidade; call estruturante e colaborativa.,"Reunião muito colaborativa: metas comerciais definidas em conjunto (16 reuniões/mês), playbook de SDR sendo construído pela V4 como apoio, segmentação de métricas proposta pela cliente e acatada.","Nenhum dado de venda/faturamento apresentado — pauta da call foi 100% estruturação de processo comercial interno do cliente, não performance de mídia. Nota rebaixada por ausência de dado.",,,,,,Link do Contrato,eKyte,,Gestão de Alerta (Loop),,,2,0.0,,,Inside Sales,3.0,3.0,3.0,3.0,1.0,,,,,,,78.0,,,,,,,"2 avaliações válidas (05/08, 12/08). MQL e Resultado sem dado nas duas medições consecutivas (calls têm sido de processo/estrutura, não de funil) — vale confirmar com o coordenador se o escopo real deste cliente é consultoria comercial, o que mudaria os critérios aplicáveis. Atrasos seguem zerados, relacionamento segue forte. Tendência: estável | flag histórica: 🟠 antecipação → 🔴 vermelho | confiança: baixa (métrica pouco aplicável ao tipo de call recorrente deste cliente).",,,Empréstimo consignado,2026-07-14,V1,Sim,,0.0
legacy,SPEEDCLOUD,Daniel,,Não,Não,Não,São Paulo/SP,Cadu,"Você já tem um site no ar?
( ) Sim, mas estou insatisfeito com a velocidade/estabilidade atual. (MQL de Ouro: Dor imediata, o comercial precisa ligar ou mandar WhatsApp rápido)

( ) Sim, e estou apenas pesquisando alternativas de mercado. (MQL Médio: Entra em fluxo de nutrição com foco em benefícios da nuvem)

( ) Não, estou criando um site do zero e preciso de hospedagem. (Lead de Autoatendimento: Direciona para planos básicos/iniciais)

( ) Não, ainda é só uma ideia para o futuro. (Lead de Topo de Funil: Não é MQL, vai para fluxo de e-mail educativo)",Envio dos planos,,,,,,,Antecipação,2026-07-31,2025-10-24,,2026-07-24,539. SPEEDCLOUD,,,7600.0,,🔴 VERMELHO,0.0,Juliano,,"1 tarefa ativa vencida (Landing Page, due 06/08), sem tag Aguardando Aprovação — melhora frente à medição anterior (3 tarefas vencidas em 07/08).",Sem número de lead/MQL discutido (pauta foi modelo de cobrança da plataforma e estratégia de conteúdo).,Sem evidência de qualidade nesta semana.,"Decisões estratégicas reais na reunião de 06/08: integração CRM-banco de dados, pauta editorial de 4 linhas aprovada.",Sem dado de venda apresentado nesta semana.,,,,,CAC Mapeado | SpeedCloud,Link do Contrato,eKyte,SpeedCloud |  GrowthPack V26 (Inside Sales),Gestão de Alerta (Loop),,,9,1500.0,,,Inside Sales,1.0,2.0,2.0,3.0,1.0,,,,,,,54.0,,,,,Pendente,,"2 avaliações válidas (06/08, 13/08 parcial). Atrasos melhorou de 3 tarefas vencidas para 1. Check-in de 13/08 (16h) consta na agenda mas o documento de transcrição ('Anotações do Gemini') não foi localizado — só há gravação em vídeo anexada; MQL/Qualidade/Relacionamento/Resultado mantidos da medição de 07/08, não confirmados nesta semana. Tendência: indeterminada (dado parcial) | confiança: baixa.",,,Hospedagem de site,2026-07-14,V1,Sim,TINY,3000.0
